Year,Tm,Player,Age,G,Puntos,Rebotes,Asist,Robos,Bloqueos
1997,MIA,Gary Grant,31,28,1584,207,576,115,14
1997,PHO,Joe Kleine,35,23,2242,120,170,157,8
1997,CHH,Rafael Addison,32,41,1169,256,513,177,29
1997,UTA,Stephen Howard,26,42,2174,224,547,83,5
1997,HOU,Sedale Threatt,35,21,2215,284,112,45,5
1997,SAS,Charles Smith,31,19,1182,95,470,42,26
1997,BOS,Michael Hawkins,24,29,1828,210,409,153,23
1997,DAL,Martin Muursepp,22,32,1064,109,423,113,4
1997,CHH,Donald Royal,30,25,1454,230,697,59,1
1997,SAC,Jeff Grayer,31,25,1273,294,297,43,7
1997,TOR,Oliver Miller,26,19,1943,66,534,90,18
1997,NJN,Yinka Dare,24,41,1791,204,232,154,12
1997,DEN,Darvin Ham,23,35,1306,128,501,163,11
1997,DET,Litterial Green,26,45,1312,241,368,129,14
1997,VAN,Eric Mobley,26,28,2056,56,574,74,9
1997,IND,Eddie Johnson,37,28,1309,188,618,84,1
1997,MIA,Willie Anderson,30,28,1922,297,194,134,12
1997,PHI,Mark Hendrickson,22,29,1672,108,552,72,19
1997,ORL,David Vaughn,23,35,1147,139,133,196,4
1997,POR,Rumeal Robinson,30,27,2110,60,254,181,12
1997,DET,Stacey Augmon,28,20,1063,270,531,34,28
1997,CHH,George Zidek,23,36,1587,228,631,136,8
1997,LAL,George McCloud,29,23,2343,127,133,132,1
1997,NJN,Lloyd Daniels,29,17,1661,183,112,138,9
1997,LAL,Cedric Ceballos,27,8,1918,144,118,41,5
1997,MIA,Ed Pinckney,33,27,2261,93,401,75,23
1997,BOS,Steve Hamer,23,35,1554,136,497,193,19
1997,WSB,Lorenzo Williams,27,19,2295,100,230,73,29
1997,TOR,Donald Whiteside,27,27,1259,306,278,124,27
1997,DAL,Loren Meyer,24,19,1817,138,540,175,1
1997,DEN,Sarunas Marciulionis,32,17,2306,181,234,149,11
1997,BOS,Frank Brickowski,37,17,2231,217,326,66,19
1997,NYK,Scott Brooks,31,38,1770,131,494,123,16
1997,PHI,Mark Bradtke,28,36,2299,127,487,163,19
1997,DEN,Jerome Allen,24,25,2067,269,672,80,30
1997,CLE,Reggie Geary,23,39,2277,51,560,46,3
1997,MIL,David Wood,32,46,1872,240,286,40,12
1997,HOU,Tracy Moore,31,27,1927,285,134,29,2
1997,MIN,Shane Heal,26,43,1042,66,259,193,28
1997,HOU,Emanual Davis,28,13,2094,103,565,198,21
1997,DAL,Tony Dumas,24,18,1561,69,167,184,16
1997,ATL,Ken Norman,32,17,1469,139,562,73,26
1997,DET,Rick Mahorn,38,22,1136,154,235,52,23
1997,TOR,Zan Tabak,26,13,1305,199,315,54,18
1997,DAL,Jamie Watson,24,10,1192,177,641,108,25
1997,NJN,Adrian Caldwell,30,18,2353,254,512,160,12
1997,SEA,Greg Graham,26,28,1435,162,396,194,11
1997,WSB,Ben Wallace,22,34,1581,307,273,43,2
1997,NYK,Walter McCarty,22,35,1737,191,421,192,6
1997,POR,Marcus Brown,22,21,1942,76,382,32,27
1997,NYK,Herb Williams,38,21,1919,201,183,61,1
1997,WSB,Tim Legler,30,15,1559,155,421,70,4
1997,ATL,Priest Lauderdale,23,35,1114,275,403,92,18
1997,DET,Jerome Williams,23,33,1821,167,184,96,25
1997,DAL,Ed O'Bannon,24,19,1975,249,633,139,16
1997,NJN,Reggie Williams,32,11,1890,166,647,75,24
1997,ATL,Donnie Boyce,23,22,1214,137,149,54,7
1997,SAC,Kevin Salvadori,26,23,1342,242,615,119,8
1997,MIA,Mark Strickland,26,31,1723,217,426,32,14
1997,SAS,David Robinson,31,6,1212,145,126,165,18
1997,WSB,Ashraf Amaya,25,31,1682,97,464,78,16
1997,CHI,Bison Dele,27,9,1597,154,160,103,27
1997,BOS,Nate Driggers,23,15,2117,199,187,189,8
1997,UTA,Jamie Watson,24,13,1814,266,207,43,14
1997,VAN,Rich Manning,26,16,2002,300,489,84,1
1997,LAL,Rumeal Robinson,30,15,1077,266,433,187,8
1997,POR,Randolph Childress,24,19,1642,144,436,78,1
1997,BOS,Pervis Ellison,29,6,2248,235,222,94,26
1997,DEN,Jeff McInnis,22,13,1742,214,500,78,6
1997,LAC,Dwayne Schintzius,28,15,1393,59,333,200,26
1997,VAN,Eric Leckner,30,19,1288,298,385,29,13
1997,DEN,Eric Murdock,28,12,2178,293,424,42,20
1997,ORL,Amal McCaskill,23,17,2029,134,603,113,12
1997,GSW,Lou Roe,24,17,1115,65,400,57,25
1997,DEN,LaSalle Thompson,35,17,1907,308,326,132,16
1997,PHO,Horacio Llamas Grey,23,20,1967,175,251,192,24
1997,POR,Reggie Jordan,29,9,1138,265,163,66,5
1997,PHO,Ben Davis,24,20,1101,72,162,117,15
1997,UTA,Ruben Nembhard,24,8,1118,248,472,32,15
1997,HOU,Charles Jones,39,12,2255,291,589,198,14
1997,NJN,Chris Gatling,29,3,2340,148,406,74,24
1997,VAN,Moochie Norris,23,8,2302,164,245,193,25
1997,DEN,George Zidek,23,16,1584,122,175,63,21
1997,PHO,Rumeal Robinson,30,12,1104,81,656,138,12
1997,ATL,Darrin Hancock,25,14,2234,178,642,89,2
1997,CHH,Tom Chambers,37,12,2277,65,549,196,30
1997,PHO,Mike Brown,33,6,1219,90,321,36,4
1997,PHO,Chucky Brown,28,10,1147,106,454,60,30
1997,MIL,Shawn Respert,24,14,1456,230,390,60,10
1997,IND,Haywoode Workman,31,4,1652,177,230,54,10
1997,CLE,Carl Thomas,27,19,1648,209,102,41,17
1997,NJN,Jack Haley,33,20,1224,125,111,69,5
1997,LAC,Rich Manning,26,10,1501,278,466,67,5
1997,MIL,Keith Tower,26,5,1171,282,620,121,15
1997,DAL,Stacey King,30,6,1808,62,341,185,21
1997,SAS,Stephen Howard,26,7,1991,227,186,29,5
1997,DET,Kenny Smith,31,9,2291,140,510,107,10
1997,SAS,Jason Sasser,23,6,1747,250,510,27,13
1997,POR,Aleksandar Djordjevic,29,8,1519,137,637,200,6
1997,DAL,Stevin Smith,25,8,2093,115,675,87,5
1997,ORL,Brian Evans,23,14,1786,203,370,148,10
1997,PHI,Frankie King,24,7,2199,271,562,193,15
1997,DEN,Elmer Bennett,26,5,1790,61,221,53,5
1997,SAS,Tim Kempton,33,10,1616,176,385,76,7
1997,IND,Brent Scott,25,16,1257,182,692,65,7
1997,PHI,Joe Courtney,27,4,2159,59,522,166,27
1997,PHO,Tony Dumas,24,6,1011,93,148,95,23
1997,CLE,Shawnelle Scott,24,16,1200,265,370,120,19
1997,TOR,Martin Lewis,21,9,1612,255,319,25,1
1997,PHO,Dexter Boney,26,8,2049,203,543,46,24
1997,SAS,Joe Courtney,27,5,1927,307,585,194,12
1997,ORL,Kenny Smith,31,6,2336,203,313,38,7
1997,TOR,Earl Cureton,39,9,1094,60,628,193,29
1997,TOR,Brad Lohaus,32,6,2036,215,426,73,12
1997,TOR,Benoit Benjamin,32,4,1950,205,336,150,5
1997,MIL,Acie Earl,26,9,1056,238,289,138,22
1997,TOR,Jimmy Oliver,27,4,2267,106,166,26,10
1997,NJN,Evric Gray,27,5,2245,214,575,109,25
1997,DAL,Fred Roberts,36,12,1303,246,104,73,23
1997,MIL,Darrin Hancock,25,9,1031,92,484,149,9
1997,SAS,Gaylon Nickerson,27,3,1611,307,348,73,29
1997,IND,LaSalle Thompson,35,9,1252,262,120,128,1
1997,IND,Reggie Williams,32,2,1753,199,650,91,20
1997,BOS,Stacey King,30,5,1940,61,619,151,24
1997,MIA,James Scott,24,8,1342,145,121,30,25
1997,MIN,Reggie Jordan,29,10,1160,142,659,198,23
1997,NJN,Robert Werdann,26,6,2396,92,305,119,2
1997,DET,Randolph Childress,24,4,1536,292,121,197,9
1997,LAL,Joe Kleine,35,8,1578,101,484,165,16
1997,SEA,Steve Scheffler,29,7,1784,191,387,22,9
1997,ORL,Donald Royal,30,1,2182,147,200,119,4
1997,SAC,Lloyd Daniels,29,5,1561,182,252,131,19
1997,MIA,Martin Muursepp,22,10,2199,186,271,99,14
1997,SEA,Antonio Harvey,26,6,1358,57,401,93,23
1997,SAC,Devin Gray,24,3,1718,69,472,160,27
1997,SAS,Devin Gray,24,3,1729,276,273,151,7
1997,POR,Ennis Whatley,34,3,2028,137,142,98,11
1997,DEN,Jimmy King,23,2,1405,291,359,142,30
1997,MIL,Jimmy Carruth,27,4,2000,127,547,60,5
1997,DEN,Melvin Booker,24,5,2339,257,195,83,12
1997,POR,Ruben Nembhard,24,2,1212,207,666,52,15
1997,ORL,Felton Spencer,29,1,1462,83,452,36,10
1997,HOU,Elmer Bennett,26,4,1026,171,535,83,26
1997,ATL,Anthony Miller,25,1,2139,288,233,164,8
1997,MIL,Cuonzo Martin,25,3,1715,114,487,159,5
1997,CHI,Matt Steigenga,26,2,2054,140,181,108,4
1997,ATL,Derrick Alston,24,2,2289,54,228,139,15
1997,LAL,Larry Krystkowiak,32,3,1817,292,408,37,6
1997,CHH,Eric Leckner,30,1,1176,313,354,134,12
1997,NYK,Chris Jent,27,3,1658,289,146,175,15
1997,CHH,Jamie Feick,22,3,1153,79,538,179,18
1997,ORL,Dell Demps,26,2,1262,250,326,106,8
1997,DEN,Aaron Williams,25,1,1402,185,466,145,16
1997,HOU,Joe Stephens,24,2,2386,104,116,145,9
1997,DEN,Vincent Askew,30,1,2164,197,351,70,2
1997,UTA,Brooks Thompson,26,2,1588,123,126,192,28
1997,SAS,Darrin Hancock,25,1,1969,239,283,166,11
1997,WSB,Matt Fish,27,5,1165,232,388,130,8
1997,NJN,Vincent Askew,30,1,1246,188,487,69,1
1997,DAL,Jason Sasser,23,2,1930,205,314,47,15
1997,WSB,Gaylon Nickerson,27,1,1530,106,387,193,24
1997,SEA,Elmore Spencer,27,1,1091,256,351,135,17
1997,IND,Darvin Ham,23,1,1206,267,684,194,7
1997,GSW,Clifford Rozier,24,1,2151,284,269,28,17
1997,MIA,Matt Fish,27,1,2251,184,359,187,16
1997,MIA,Bruce Bowen,25,1,1733,61,163,139,17
1998,DAL,Michael Finley,24,82,1240,218,368,149,19
1998,CHH,Glen Rice,30,82,1545,249,567,195,6
1998,DET,Grant Hill,25,81,1626,148,441,182,10
1998,MIL,Ray Allen,22,82,1052,117,670,128,11
1998,BOS,Antoine Walker,21,82,2071,305,213,95,22
1998,MIN,Kevin Garnett,21,82,2163,257,535,200,10
1998,SAS,Tim Duncan,21,82,1279,101,181,118,29
1998,CLE,Wesley Person,26,82,1369,184,141,80,4
1998,CHI,Michael Jordan,34,82,1259,304,106,160,13
1998,PHI,Allen Iverson,22,80,1871,297,476,46,17
1998,CHH,Anthony Mason,31,81,1250,235,227,124,29
1998,SEA,Gary Payton,29,82,1591,77,525,181,11
1998,PHO,Jason Kidd,24,82,1037,117,170,159,19
1998,MIN,Stephon Marbury,20,82,1737,68,439,104,12
1998,MIA,Tim Hardaway,31,81,1225,194,468,108,5
1998,UTA,Karl Malone,34,81,1788,159,392,195,14
1998,WAS,Rod Strickland,31,76,1523,283,606,119,30
1998,ORL,Bo Outlaw,26,82,1468,139,143,157,15
1998,VAN,Shareef Abdur-Rahim,21,82,1740,261,610,158,30
1998,SEA,Vin Baker,26,82,1561,190,500,191,24
1998,TOR,Doug Christie,27,78,1204,175,596,184,10
1998,ATL,Dikembe Mutombo,31,82,1582,121,606,39,8
1998,LAL,Eddie Jones,26,80,1137,237,312,35,24
1998,POR,Rasheed Wallace,23,77,1473,146,167,140,14
1998,ATL,Steve Smith,28,73,1856,73,478,121,27
1998,CHI,Dennis Rodman,36,80,2106,179,369,88,21
1998,NYK,Allan Houston,26,82,1238,251,509,179,9
1998,CHH,David Wesley,27,81,1818,82,272,32,16
1998,WAS,Calbert Cheaney,26,82,1737,159,463,93,26
1998,SAC,Corliss Williamson,24,79,1314,272,556,190,19
1998,NJN,Kerry Kittles,23,77,1518,169,651,63,26
1998,WAS,Chris Webber,24,71,1973,106,413,162,7
1998,ORL,Horace Grant,32,76,1960,172,516,162,29
1998,IND,Reggie Miller,32,81,1116,174,276,187,22
1998,POR,Isaiah Rider,26,74,2225,66,384,176,30
1998,CLE,Shawn Kemp,28,80,1795,256,649,59,10
1998,SEA,Detlef Schrempf,35,78,1953,121,660,137,22
1998,NYK,Charles Oakley,34,79,2299,187,671,83,2
1998,NJN,Kendall Gill,29,81,1884,160,200,175,7
1998,LAL,Rick Fox,28,82,1517,282,517,78,22
1998,ATL,Mookie Blaylock,30,70,1175,85,439,51,3
1998,ATL,Tyrone Corbin,35,79,2016,83,518,118,11
1998,SAS,Avery Johnson,32,75,2101,100,195,180,20
1998,BOS,Ron Mercer,21,80,2389,177,675,68,9
1998,GSW,Erick Dampier,22,82,1938,100,444,63,13
1998,DAL,A.C. Green,34,82,2232,96,418,65,11
1998,DEN,Dean Garrett,31,82,1382,233,309,64,5
1998,MIA,Voshon Lenard,24,81,1852,303,611,124,20
1998,DET,Bison Dele,28,78,2223,227,488,121,25
1998,GSW,Donyell Marshall,24,73,1729,262,328,162,11
1998,NJN,Sam Cassell,28,75,1318,248,481,82,6
1998,SEA,Hersey Hawkins,31,82,1870,181,560,151,5
1998,LAC,Lamond Murray,24,79,2159,146,381,146,19
1998,DEN,LaPhonso Ellis,27,76,1618,266,101,29,9
1998,SAC,Mitch Richmond,32,70,2029,147,622,162,28
1998,WAS,Juwan Howard,24,64,1068,311,335,106,27
1998,HOU,Kevin Willis,35,81,2238,116,571,143,5
1998,CLE,Cedric Henderson,22,82,1106,218,430,169,29
1998,VAN,Bryant Reeves,24,74,1705,109,667,68,29
1998,DET,Lindsey Hunter,27,71,2062,255,542,176,9
1998,LAC,Rodney Rogers,26,76,1741,91,614,143,20
1998,CLE,Brevin Knight,22,80,1191,173,193,127,19
1998,HOU,Clyde Drexler,35,70,1058,76,568,166,23
1998,UTA,Jeff Hornacek,34,80,1488,251,226,44,19
1998,SAS,David Robinson,32,73,1116,198,143,113,30
1998,PHO,Antonio McDyess,23,81,2258,167,312,71,5
1998,IND,Mark Jackson,32,82,1549,126,166,137,4
1998,NYK,Larry Johnson,28,70,2175,245,132,153,4
1998,CLE,Zydrunas Ilgauskas,22,82,1459,203,140,36,23
1998,DAL,Hubert Davis,27,81,2368,205,239,52,8
1998,MIA,P.J. Brown,28,74,2324,164,319,92,21
1998,TOR,John Wallace,23,82,1917,224,174,153,15
1998,PHO,Clifford Robinson,31,80,1160,313,560,102,15
1998,SAC,Billy Owens,28,78,1921,170,309,126,4
1998,NJN,Jayson Williams,29,65,1080,155,419,39,19
1998,BOS,Walter McCarty,23,82,2121,210,221,90,25
1998,POR,Arvydas Sabonis,33,73,1895,185,634,192,19
1998,DET,Joe Dumars,34,72,1727,74,514,156,8
1998,NJN,Keith Van Horn,22,62,1294,95,264,162,10
1998,NYK,Charlie Ward,27,82,1068,83,644,41,10
1998,LAC,Darrick Martin,26,82,1853,166,269,80,24
1998,MIL,Glenn Robinson,25,56,1890,216,186,181,7
1998,CHI,Ron Harper,34,82,1364,235,401,26,16
1998,ATL,Christian Laettner,28,74,1264,164,252,102,12
1998,SAC,Anthony Johnson,23,77,1212,292,483,140,23
1998,PHO,Rex Chapman,30,68,1887,96,147,54,14
1998,MIL,Ervin Johnson,30,81,2308,217,153,119,17
1998,HOU,Charles Barkley,34,68,1717,60,364,67,3
1998,MIN,Sam Mitchell,34,81,1536,236,649,145,6
1998,CHI,Toni Kukoc,29,74,2120,83,450,56,3
1998,WAS,Tracy Murray,26,82,1274,59,564,84,15
1998,SAS,Jaren Jackson,30,82,1032,268,126,133,6
1998,UTA,Bryon Russell,27,82,1170,307,364,92,23
1998,HOU,Matt Maloney,26,78,1091,251,567,200,30
1998,DEN,Anthony Goldwire,26,82,1412,248,193,121,27
1998,LAL,Robert Horry,27,72,1902,309,634,157,9
1998,IND,Antonio Davis,29,82,2326,174,191,90,22
1998,NYK,John Starks,32,82,1426,310,623,111,9
1998,NYK,Chris Mills,28,80,1941,147,551,96,19
1998,IND,Chris Mullin,34,82,1751,297,326,106,24
1998,DEN,Johnny Newman,34,74,1251,152,481,139,27
1998,LAL,Shaquille O'Neal,25,60,1394,230,174,95,14
1998,IND,Dale Davis,28,78,1405,179,363,182,14
1998,PHI,Derrick Coleman,30,59,1432,204,335,194,20
1998,MIL,Armen Gilliam,33,82,1553,247,387,67,16
1998,IND,Rik Smits,31,73,1138,143,177,154,13
1998,LAC,Lorenzen Wright,22,69,2171,215,180,140,8
1998,MIL,Tyrone Hill,29,57,1248,243,631,108,10
1998,LAL,Kobe Bryant,19,79,1126,144,480,109,8
1998,LAL,Nick Van Exel,26,64,2085,125,198,65,16
1998,UTA,Adam Keefe,27,80,1809,53,222,32,4
1998,DEN,Bobby Jackson,24,68,1414,245,195,182,19
1998,TOR,Damon Stoudamire,24,49,1184,232,685,124,21
1998,TOR,Marcus Camby,23,63,1592,196,246,186,3
1998,ATL,Alan Henderson,25,69,1318,63,134,26,22
1998,HOU,Mario Elie,34,73,1109,77,651,142,20
1998,MIL,Michael Curry,29,82,2264,85,677,193,28
1998,VAN,Blue Edwards,32,81,1592,261,427,196,18
1998,VAN,Antonio Daniels,22,74,1849,271,269,109,1
1998,DAL,Khalid Reeves,25,82,1204,106,686,84,10
1998,SEA,Dale Ellis,37,79,1513,291,381,162,17
1998,MIA,Alonzo Mourning,27,58,1037,295,218,75,26
1998,MIA,Dan Majerle,32,72,1393,164,471,137,6
1998,POR,Brian Grant,25,61,2130,161,161,98,27
1998,CHH,Bobby Phills,28,62,1153,267,196,93,11
1998,PHI,Theo Ratliff,24,58,2314,223,216,48,27
1998,UTA,John Stockton,35,64,2034,223,427,127,11
1998,CLE,Derek Anderson,23,66,2061,231,690,81,26
1998,CHH,Matt Geiger,28,78,1768,113,513,76,3
1998,VAN,Lee Mayberry,27,79,1414,117,242,39,12
1998,DAL,Shawn Bradley,25,64,1153,66,215,100,13
1998,DEN,Danny Fortson,21,80,2307,116,150,168,8
1998,CHH,Vlade Divac,29,64,1675,91,519,186,10
1998,DAL,Dennis Scott,29,52,1829,176,284,148,27
1998,DET,Jerry Stackhouse,23,57,1770,283,140,200,23
1998,PHO,Danny Manning,31,70,1552,113,196,35,18
1998,PHI,Jim Jackson,27,48,2013,76,335,96,25
1998,MIN,Terry Porter,34,82,1619,127,309,176,25
1998,MIL,Terrell Brandon,27,50,1176,208,559,112,24
1998,LAL,Elden Campbell,29,81,1161,301,238,116,9
1998,PHI,Tim Thomas,20,77,2347,273,169,43,30
1998,ORL,Derek Harper,36,66,2195,312,346,59,22
1998,SAC,Michael Stewart,22,81,1867,130,357,72,11
1998,LAL,Derek Fisher,23,82,1798,251,152,125,29
1998,MIL,Elliot Perry,28,81,1303,241,591,139,5
1998,LAC,Eric Piatkowski,27,67,2202,141,673,24,8
1998,MIA,Jamal Mashburn,25,48,1696,151,307,44,9
1998,UTA,Howard Eisley,25,82,1380,72,643,192,14
1998,SAS,Vinny Del Negro,31,54,1582,230,543,84,16
1998,IND,Jalen Rose,25,82,1575,154,251,21,24
1998,WAS,Terry Davis,30,74,1937,116,630,112,15
1998,CHI,Luc Longley,29,58,2202,122,434,175,18
1998,MIN,Cherokee Parks,25,79,1201,289,124,48,14
1998,ORL,Nick Anderson,30,58,1579,124,193,102,3
1998,NJN,Sherman Douglas,31,80,1783,69,349,157,23
1998,BOS,Dana Barros,30,80,1431,88,189,106,5
1998,SEA,Sam Perkins,36,81,1460,198,202,62,29
1998,PHO,Steve Nash,23,76,1980,185,263,138,5
1998,TOR,Reggie Slater,27,78,1670,108,337,133,21
1998,CHI,Scottie Pippen,32,44,2282,243,599,39,4
1998,GSW,Tony Delk,24,74,2242,259,112,22,7
1998,GSW,Joe Smith,22,49,1358,239,512,116,24
1998,DET,Malik Sealy,27,77,2184,105,574,137,12
1998,ORL,Derek Strong,29,58,1038,236,298,115,13
1998,HOU,Hakeem Olajuwon,35,47,1851,88,244,50,20
1998,TOR,Oliver Miller,27,64,2339,126,579,32,15
1998,UTA,Shandon Anderson,24,82,1241,277,437,192,24
1998,NYK,Chris Childs,30,68,1184,128,198,154,5
1998,MIN,Tom Gugliotta,28,41,1655,94,223,149,16
1998,VAN,Otis Thorpe,35,47,1554,93,349,33,16
1998,GSW,Muggsy Bogues,33,59,1238,289,354,179,6
1998,IND,Travis Best,25,82,1431,126,403,141,10
1998,DEN,Eric Washington,23,66,1655,190,609,143,10
1998,BOS,Andrew DeClercq,24,81,1606,279,295,78,27
1998,LAC,Maurice Taylor,21,71,1074,160,276,34,7
1998,DEN,Tony Battie,21,65,1440,113,257,133,24
1998,DAL,Erick Strickland,24,67,1911,221,128,25,10
1998,BOS,Travis Knight,23,74,1712,224,281,70,16
1998,VAN,George Lynch,27,82,1209,277,270,141,13
1998,SAS,Will Perdue,32,79,2399,247,415,117,14
1998,HOU,Eddie Johnson,38,75,1718,309,505,155,27
1998,ORL,Rony Seikaly,32,47,1435,59,366,123,16
1998,POR,Kenny Anderson,27,45,1781,242,395,50,13
1998,GSW,Bimbo Coles,29,53,2082,166,354,51,3
1998,SAC,Olden Polynice,33,70,1663,57,686,99,11
1998,SAS,Chuck Person,33,61,1911,107,174,80,17
1998,ATL,Eldridge Recasner,30,59,2308,305,692,153,4
1998,UTA,Greg Foster,29,78,2045,84,520,155,13
1998,POR,Stacey Augmon,29,71,2024,269,588,127,11
1998,ORL,Mark Price,33,63,1545,57,167,20,2
1998,VAN,Pete Chilcutt,29,82,1250,161,311,166,19
1998,VAN,Sam Mack,27,57,1484,74,193,156,24
1998,CLE,Vitaly Potapenko,22,80,1385,203,198,91,3
1998,SAC,Terry Dehere,26,77,1138,257,153,120,28
1998,MIA,Eric Murdock,29,82,2115,150,564,138,28
1998,MIA,Isaac Austin,28,52,1987,263,279,183,19
1998,NJN,Chris Gatling,30,57,2077,260,605,28,17
1998,LAC,Brent Barry,26,41,1184,256,430,31,2
1998,PHI,Aaron McKie,25,57,1518,83,209,69,24
1998,PHO,Hot Rod Williams,35,71,2052,115,314,29,22
1998,HOU,Brent Price,29,72,1671,209,380,78,28
1998,MIN,Stanley Roberts,27,74,1569,181,451,44,30
1998,IND,Derrick McKey,31,57,1786,219,552,122,14
1998,SAS,Monty Williams,26,72,1622,73,350,199,19
1998,BOS,Bruce Bowen,26,61,1924,311,382,31,14
1998,DET,Jerome Williams,24,77,1118,312,163,194,25
1998,BOS,Chauncey Billups,21,51,1256,115,487,110,15
1998,PHO,Kevin Johnson,31,50,1656,107,175,64,3
1998,PHI,Clarence Weatherspoon,27,48,1775,295,336,108,22
1998,UTA,Greg Ostertag,24,63,2113,185,394,23,29
1998,ORL,Danny Schayes,38,74,1417,239,260,132,15
1998,GSW,Jim Jackson,27,31,1454,91,399,109,13
1998,LAC,Pooh Richardson,31,69,1241,144,365,172,12
1998,ORL,Gerald Wilkins,34,72,1746,309,502,101,24
1998,ORL,Darrell Armstrong,29,48,2299,81,594,155,29
1998,LAC,James Robinson,27,70,2044,292,369,26,6
1998,PHO,George McCloud,30,63,1398,215,429,26,13
1998,SEA,Jim McIlvaine,25,78,1669,172,341,114,1
1998,ATL,Chucky Brown,29,77,2056,76,103,149,21
1998,NJN,Michael Cage,36,79,1404,75,407,162,29
1998,HOU,Matt Bullard,30,67,1697,203,288,159,5
1998,TOR,Tracy McGrady,18,64,1109,155,204,50,5
1998,MIN,Chris Carr,23,51,1980,112,592,73,9
1998,CHI,Randy Brown,29,71,2146,93,440,46,23
1998,MIN,Tom Hammonds,30,57,2167,138,138,58,11
1998,BOS,Greg Minor,26,69,1174,253,690,178,12
1998,WAS,Ben Wallace,23,67,1713,286,605,95,28
1998,CHI,Steve Kerr,32,50,1903,119,244,119,25
1998,PHO,Mark Bryant,32,70,1116,226,284,135,24
1998,CHH,J.R. Reid,29,79,1927,197,390,190,12
1998,CHI,Scott Burrell,27,80,2266,65,122,33,8
1998,SAC,Lawrence Funderburke,27,52,1691,58,497,143,18
1998,UTA,Antoine Carr,36,66,1785,294,246,139,7
1998,WAS,Chris Whitney,26,82,1317,278,273,43,17
1998,HOU,Rodrick Rhodes,24,58,1764,92,543,162,13
1998,GSW,Clarence Weatherspoon,27,31,1461,87,125,146,22
1998,CLE,Danny Ferry,31,69,2201,233,667,191,2
1998,LAL,Corie Blount,29,70,2051,55,494,160,13
1998,GSW,Brian Shaw,31,39,1248,88,170,142,24
1998,DAL,Samaki Walker,21,41,1556,276,634,192,18
1998,SEA,Greg Anthony,30,80,1755,108,270,135,13
1998,SAS,Sean Elliott,29,36,1699,151,678,69,12
1998,POR,Kelvin Cato,23,74,1848,173,225,83,6
1998,POR,Gary Trent,23,41,1790,264,430,144,9
1998,LAC,Stojko Vrankovic,34,65,2392,184,285,123,27
1998,DET,Don Reid,24,68,2232,268,527,181,11
1998,MIN,Anthony Peeler,28,30,1297,275,359,129,28
1998,CHH,Dell Curry,33,52,1740,169,697,63,2
1998,SAC,Tariq Abdul-Wahad,23,59,1928,56,166,42,10
1998,CLE,Bob Sura,24,46,2295,300,602,104,14
1998,TOR,Chauncey Billups,21,29,2367,138,622,67,19
1998,TOR,Dee Brown,29,31,2398,277,286,195,9
1998,PHI,Mark Davis,24,71,1134,249,408,46,27
1998,HOU,Othella Harrington,24,58,2047,253,269,167,12
1998,LAC,Isaac Austin,28,26,1145,195,230,180,26
1998,WAS,Harvey Grant,32,65,1017,221,553,194,26
1998,VAN,Tony Massenburg,30,61,1356,162,429,192,12
1998,TOR,Walt Williams,27,28,1052,182,390,138,30
1998,IND,Fred Hoiberg,25,65,1219,56,474,91,30
1998,POR,Alvin Williams,23,41,1982,115,494,169,29
1998,NYK,Chris Dudley,32,51,1067,239,598,134,29
1998,NYK,Patrick Ewing,35,26,1403,296,380,70,10
1998,MIA,Mark Strickland,27,51,1474,190,107,58,9
1998,PHI,Eric Snow,24,47,1758,181,626,177,16
1998,GSW,Felton Spencer,30,68,2333,179,533,121,2
1998,BOS,Dee Brown,29,41,1628,278,646,121,4
1998,POR,Jermaine O'Neal,19,60,1445,185,409,76,2
1998,POR,Damon Stoudamire,24,22,1184,166,364,107,14
1998,PHI,Scott Williams,29,58,1485,83,304,170,21
1998,NJN,David Benoit,29,53,1374,193,400,171,22
1998,DEN,Cory Alexander,24,23,1250,116,445,147,20
1998,MIA,Terry Mills,30,50,2378,72,395,50,23
1998,CHH,B.J. Armstrong,30,62,1259,294,688,136,15
1998,SEA,Aaron Williams,26,65,1090,51,642,190,9
1998,TOR,Zan Tabak,27,39,2023,233,233,125,7
1998,PHI,Jerry Stackhouse,23,22,1933,89,518,38,9
1998,LAC,Keith Closs,21,58,1661,125,157,49,10
1998,DET,Grant Long,31,40,1830,210,237,53,1
1998,CHH,Corey Beck,26,59,2011,269,270,178,11
1998,NYK,Buck Williams,37,41,2049,88,435,20,17
1998,SAC,Mark Hendrickson,23,48,1342,135,411,104,21
1998,DEN,Bryant Stith,27,31,1009,143,204,46,28
1998,SEA,Jerome Kersey,35,37,1286,258,628,193,4
1998,GSW,Jason Caffey,24,29,1577,201,489,170,18
1998,CHI,Jason Caffey,24,51,1308,89,146,182,6
1998,DET,Rick Mahorn,39,59,1142,192,219,77,24
1998,VAN,Michael Smith,25,30,1895,271,637,147,7
1998,PHI,Joe Smith,22,30,1375,168,467,75,21
1998,TOR,Shawn Respert,25,47,1466,64,395,185,13
1998,MIL,Andrew Lang,31,57,1008,190,432,123,13
1998,MIN,Doug West,30,38,1981,261,280,64,16
1998,SAS,Reggie Geary,24,62,2281,229,144,41,13
1998,MIA,Keith Askins,30,46,2367,129,415,156,2
1998,DAL,Chris Anstey,23,41,1827,130,239,136,22
1998,NJN,Lucious Harris,27,50,1433,286,184,188,14
1998,PHI,Terry Cummings,36,44,1291,199,488,72,23
